"studyName","Datetime GMT","Cycle","Event","Cast","Bottle","Assoc. Bottle 1","Assoc. Bottle 2","Assoc. Bottle 3","Depth (m)","Chlorophyll a (µg/l)","Phaeopigment (µg/l)"
P1106MV,"2011-07-03 10:01:00","Upfront 2",353,40,4,,,,45,0.78,0.34
P1106MV,"2011-07-03 10:01:00","Upfront 2",353,40,3,,,,54,0.65,0.31
P1106MV,"2011-07-03 10:01:00","Upfront 2",353,40,2,,,,70,0.46,0.34
P1106MV,"2011-07-03 10:01:00","Upfront 2",353,40,1,,,,88,0.08,0.12
P1106MV,"2011-07-03 11:05:00","Upfront 2",359,41,8,9,,,3,0.75,0.24
P1106MV,"2011-07-03 11:05:00","Upfront 2",359,41,7,,,,16,0.71,0.26
P1106MV,"2011-07-03 11:05:00","Upfront 2",359,41,6,,,,26,0.71,0.3
P1106MV,"2011-07-03 11:05:00","Upfront 2",359,41,5,,,,33,0.65,0.29
P1106MV,"2011-07-03 11:05:00","Upfront 2",359,41,4,,,,44,0.74,0.31
P1106MV,"2011-07-03 11:05:00","Upfront 2",359,41,3,,,,55,0.73,0.37
P1106MV,"2011-07-03 11:05:00","Upfront 2",359,41,2,,,,67,0.34,0.35
P1106MV,"2011-07-03 11:05:00","Upfront 2",359,41,1,,,,90,0.05,0.1
P1106MV,"2011-07-03 12:08:00","Upfront 2",365,42,8,9,,,3,0.7,0.23
P1106MV,"2011-07-03 12:08:00","Upfront 2",365,42,7,,,,15,0.71,0.29
P1106MV,"2011-07-03 12:08:00","Upfront 2",365,42,6,,,,26,0.68,0.3
P1106MV,"2011-07-03 12:08:00","Upfront 2",365,42,5,,,,34,0.71,0.28
P1106MV,"2011-07-03 12:08:00","Upfront 2",365,42,4,,,,44,0.66,0.32
P1106MV,"2011-07-03 12:08:00","Upfront 2",365,42,3,,,,54,0.76,0.36
P1106MV,"2011-07-03 12:08:00","Upfront 2",365,42,2,,,,69,0.3,0.26
P1106MV,"2011-07-03 12:08:00","Upfront 2",365,42,1,,,,90,0.07,0.11
P1106MV,"2011-07-07 09:06:00","Cycle 4",378,43,23,22,24,,3,5.9,0.59
P1106MV,"2011-07-07 09:06:00","Cycle 4",378,43,20,19,21,,8,6.09,0.7
P1106MV,"2011-07-07 09:06:00","Cycle 4",378,43,17,16,18,,13,5.88,1.76
P1106MV,"2011-07-07 09:06:00","Cycle 4",378,43,14,13,15,,20,3.95,0.6
P1106MV,"2011-07-07 09:06:00","Cycle 4",378,43,11,10,12,,25,1.84,0.53
P1106MV,"2011-07-07 09:06:00","Cycle 4",378,43,8,7,9,,30,1.66,0.43
P1106MV,"2011-07-07 09:06:00","Cycle 4",378,43,5,4,5,,35,1.12,0.48
P1106MV,"2011-07-07 09:06:00","Cycle 4",378,43,2,1,3,,40,0.33,0.37
P1106MV,"2011-07-07 18:12:00","Cycle 4",399,45,10,11,,,2,2.32,0.29
P1106MV,"2011-07-07 18:12:00","Cycle 4",399,45,9,,,,6,2.32,0.3
P1106MV,"2011-07-07 18:12:00","Cycle 4",399,45,8,,,,10,3.08,0.41
P1106MV,"2011-07-07 18:12:00","Cycle 4",399,45,7,,,,14,5.69,0.68
P1106MV,"2011-07-07 18:12:00","Cycle 4",399,45,6,,,,25,1.44,0.43
P1106MV,"2011-07-07 18:12:00","Cycle 4",399,45,5,,,,35,0.61,0.39
P1106MV,"2011-07-07 18:12:00","Cycle 4",399,45,4,,,,50,0.1,0.28
P1106MV,"2011-07-07 18:12:00","Cycle 4",399,45,3,,,,103,0.05,0.18
P1106MV,"2011-07-08 09:05:00","Cycle 4",419,48,23,22,24,,3,2.85,0.48
P1106MV,"2011-07-08 09:05:00","Cycle 4",419,48,20,19,21,,8,2.8,0.46
P1106MV,"2011-07-08 09:05:00","Cycle 4",419,48,17,16,18,,12,2.76,0.48
P1106MV,"2011-07-08 09:05:00","Cycle 4",419,48,14,13,15,,20,3.24,0.59
P1106MV,"2011-07-08 09:05:00","Cycle 4",419,48,11,10,12,,25,8.87,0.59
P1106MV,"2011-07-08 09:05:00","Cycle 4",419,48,8,7,9,,30,4.76,0.88
P1106MV,"2011-07-08 09:05:00","Cycle 4",419,48,5,4,5,,35,3.45,1.02
P1106MV,"2011-07-08 09:05:00","Cycle 4",419,48,2,1,3,,40,2.15,0.51
P1106MV,"2011-07-08 18:02:00","Cycle 4",440,49,10,11,,,2,2.48,0.33
P1106MV,"2011-07-08 18:02:00","Cycle 4",440,49,9,,,,5,2.57,0.32
P1106MV,"2011-07-08 18:02:00","Cycle 4",440,49,8,,,,10,2.55,0.32
P1106MV,"2011-07-08 18:02:00","Cycle 4",440,49,7,,,,15,2.82,0.34
P1106MV,"2011-07-08 18:02:00","Cycle 4",440,49,6,,,,24,10.11,1.08
P1106MV,"2011-07-08 18:02:00","Cycle 4",440,49,5,,,,35,1.23,0.54
P1106MV,"2011-07-08 18:02:00","Cycle 4",440,49,4,,,,50,0.56,0.39
P1106MV,"2011-07-08 18:02:00","Cycle 4",440,49,3,,,,100,0.13,0.26
P1106MV,"2011-07-09 11:12:00","Cycle 4",455,50,22,,,,3,2.37,0.31
P1106MV,"2011-07-09 11:12:00","Cycle 4",455,50,20,,,,8,2.35,0.53
P1106MV,"2011-07-09 11:12:00","Cycle 4",455,50,18,,,,13,3.86,0.72
P1106MV,"2011-07-09 11:12:00","Cycle 4",455,50,15,,,,20,6.99,1.12
P1106MV,"2011-07-09 11:12:00","Cycle 4",455,50,13,,,,25,1.49,0.6
P1106MV,"2011-07-09 11:12:00","Cycle 4",455,50,11,,,,30,0.66,0.45
P1106MV,"2011-07-09 11:12:00","Cycle 4",455,50,9,,,,35,0.59,0.45
P1106MV,"2011-07-09 11:12:00","Cycle 4",455,50,6,,,,40,0.53,0.42
P1106MV,"2011-07-10 09:12:00","Cycle 5",466,51,23,22,24,,2,0.12,0.06
P1106MV,"2011-07-10 09:12:00","Cycle 5",466,51,20,19,21,,12,0.12,0.06
P1106MV,"2011-07-10 09:12:00","Cycle 5",466,51,17,16,18,,20,0.13,0.05
P1106MV,"2011-07-10 09:12:00","Cycle 5",466,51,14,13,15,,30,0.13,0.06
P1106MV,"2011-07-10 09:12:00","Cycle 5",466,51,11,10,12,,40,0.24,0.09
P1106MV,"2011-07-10 09:12:00","Cycle 5",466,51,8,7,9,,50,0.39,0.18
P1106MV,"2011-07-10 09:12:00","Cycle 5",466,51,5,4,5,,60,0.69,0.31
P1106MV,"2011-07-10 09:12:00","Cycle 5",466,51,2,1,3,,79,0.26,0.19
P1106MV,"2011-07-10 17:54:00","Cycle 5",483,53,13,14,,,2,0.12,0.06
P1106MV,"2011-07-10 17:54:00","Cycle 5",483,53,12,,,,4,0.13,0.06
P1106MV,"2011-07-10 17:54:00","Cycle 5",483,53,10,,,,11,0.12,0.06
P1106MV,"2011-07-10 17:54:00","Cycle 5",483,53,9,,,,22,0.12,0.05
P1106MV,"2011-07-10 17:54:00","Cycle 5",483,53,8,,,,40,0.14,0.06
P1106MV,"2011-07-10 17:54:00","Cycle 5",483,53,6,,,,61,0.62,0.29
P1106MV,"2011-07-10 17:54:00","Cycle 5",483,53,5,,,,90,0.26,0.2
P1106MV,"2011-07-10 17:54:00","Cycle 5",483,53,4,,,,120,0.03,0.07
P1106MV,"2011-07-11 09:04:00","Cycle 5",502,56,23,22,24,,2,0.15,0.04
P1106MV,"2011-07-11 09:04:00","Cycle 5",502,56,20,19,21,,12,0.13,0.05
P1106MV,"2011-07-11 09:04:00","Cycle 5",502,56,17,16,18,,20,0.12,0.06
P1106MV,"2011-07-11 09:04:00","Cycle 5",502,56,14,13,15,,30,0.13,0.05
P1106MV,"2011-07-11 09:04:00","Cycle 5",502,56,11,10,12,,40,0.14,0.05
P1106MV,"2011-07-11 09:04:00","Cycle 5",502,56,8,7,9,,50,0.31,0.13
P1106MV,"2011-07-11 09:04:00","Cycle 5",502,56,5,4,5,,60,0.64,0.32
P1106MV,"2011-07-11 09:04:00","Cycle 5",502,56,2,1,3,,80,0.56,0.28
P1106MV,"2011-07-11 17:54:00","Cycle 5",522,57,11,12,,,3,0.13,0.06
P1106MV,"2011-07-11 17:54:00","Cycle 5",522,57,10,,,,6,0.13,0.06
P1106MV,"2011-07-11 17:54:00","Cycle 5",522,57,9,,,,12,0.13,0.06
P1106MV,"2011-07-11 17:54:00","Cycle 5",522,57,8,,,,23,0.13,0.05
P1106MV,"2011-07-11 17:54:00","Cycle 5",522,57,7,,,,44,0.24,0.1
P1106MV,"2011-07-11 17:54:00","Cycle 5",522,57,6,,,,63,0.53,0.27
P1106MV,"2011-07-11 17:54:00","Cycle 5",522,57,5,,,,90,0.25,0.16
P1106MV,"2011-07-11 17:54:00","Cycle 5",522,57,4,,,,122,0.04,0.07
P1106MV,"2011-07-12 10:33:00","Cycle 5",535,58,20,,,,3,0.11,0.05
P1106MV,"2011-07-12 10:33:00","Cycle 5",535,58,18,,,,12,0.11,0.05
P1106MV,"2011-07-12 10:33:00","Cycle 5",535,58,16,,,,20,0.15,0.05
P1106MV,"2011-07-12 10:33:00","Cycle 5",535,58,14,,,,30,0.13,0.05
P1106MV,"2011-07-12 10:33:00","Cycle 5",535,58,12,,,,40,0.21,0.08
P1106MV,"2011-07-12 10:33:00","Cycle 5",535,58,10,,,,50,0.26,0.11
P1106MV,"2011-07-12 10:33:00","Cycle 5",535,58,8,,,,60,0.37,0.19
P1106MV,"2011-07-12 10:33:00","Cycle 5",535,58,5,,,,80,0.47,0.18
P1106MV,"2011-07-16 03:48:00","Upfront 3",611,66,8,9,,,2,1.45,0.36
P1106MV,"2011-07-16 03:48:00","Upfront 3",611,66,7,,,,14,1.39,0.42
P1106MV,"2011-07-16 03:48:00","Upfront 3",611,66,6,,,,19,1.33,0.5
P1106MV,"2011-07-16 03:48:00","Upfront 3",611,66,5,,,,30,1.26,0.55
P1106MV,"2011-07-16 03:48:00","Upfront 3",611,66,4,,,,40,0.76,0.48
P1106MV,"2011-07-16 03:48:00","Upfront 3",611,66,3,,,,50,0.25,0.33
P1106MV,"2011-07-16 03:48:00","Upfront 3",611,66,2,,,,65,0.08,0.3
P1106MV,"2011-07-16 03:48:00","Upfront 3",611,66,1,,,,90,0.04,0.24
P1106MV,"2011-07-16 04:55:00","Upfront 3",617,67,8,9,,,3,5.18,0.81
P1106MV,"2011-07-16 04:55:00","Upfront 3",617,67,7,,,,10,4.77,0.82
P1106MV,"2011-07-16 04:55:00","Upfront 3",617,67,6,,,,20,3.8,0.7
P1106MV,"2011-07-16 04:55:00","Upfront 3",617,67,5,,,,30,4.11,0.78
P1106MV,"2011-07-16 04:55:00","Upfront 3",617,67,4,,,,40,3.97,0.98
P1106MV,"2011-07-16 04:55:00","Upfront 3",617,67,3,,,,50,1.17,0.48
P1106MV,"2011-07-16 04:55:00","Upfront 3",617,67,2,,,,60,0.14,0.3
P1106MV,"2011-07-16 04:55:00","Upfront 3",617,67,1,,,,90,0.07,0.63
P1106MV,"2011-07-16 05:50:00","Upfront 3",623,68,8,9,,,2,4.18,0.86
P1106MV,"2011-07-16 05:50:00","Upfront 3",623,68,7,,,,10,3.9,0.79
P1106MV,"2011-07-16 05:50:00","Upfront 3",623,68,6,,,,20,3.99,0.78
P1106MV,"2011-07-16 05:50:00","Upfront 3",623,68,5,,,,30,3.49,0.88
P1106MV,"2011-07-16 05:50:00","Upfront 3",623,68,4,,,,42,1.78,0.61
P1106MV,"2011-07-16 05:50:00","Upfront 3",623,68,3,,,,50,0.39,0.44
P1106MV,"2011-07-16 05:50:00","Upfront 3",623,68,2,,,,60,0.16,0.33
P1106MV,"2011-07-16 05:50:00","Upfront 3",623,68,1,,,,90,0.1,0.3
P1106MV,"2011-07-16 06:45:00","Upfront 3",629,69,8,9,,,2,3.15,0.6
P1106MV,"2011-07-16 06:45:00","Upfront 3",629,69,7,,,,10,3.74,0.76
P1106MV,"2011-07-16 06:45:00","Upfront 3",629,69,6,,,,20,2.97,0.75
P1106MV,"2011-07-16 06:45:00","Upfront 3",629,69,5,,,,30,3.01,0.64
P1106MV,"2011-07-16 06:45:00","Upfront 3",629,69,4,,,,40,4.26,0.84
P1106MV,"2011-07-16 06:45:00","Upfront 3",629,69,3,,,,49,1.18,0.55
P1106MV,"2011-07-16 06:45:00","Upfront 3",629,69,2,,,,60,0.14,0.34
P1106MV,"2011-07-16 06:45:00","Upfront 3",629,69,1,,,,90,0.06,0.3
P1106MV,"2011-07-16 07:45:00","Upfront 3",635,70,8,9,,,2,3.67,0.99
P1106MV,"2011-07-16 07:45:00","Upfront 3",635,70,7,,,,14,6.64,1.36
P1106MV,"2011-07-16 07:45:00","Upfront 3",635,70,6,,,,20,5.99,0.95
P1106MV,"2011-07-16 07:45:00","Upfront 3",635,70,5,,,,30,4.08,0.75
P1106MV,"2011-07-16 07:45:00","Upfront 3",635,70,4,,,,40,3.65,1.07
P1106MV,"2011-07-16 07:45:00","Upfront 3",635,70,3,,,,49,0.41,0.42
P1106MV,"2011-07-16 07:45:00","Upfront 3",635,70,1,,,,89,0.08,0.35
P1106MV,"2011-07-16 08:44:00","Upfront 3",641,71,8,9,,,3,2.15,0.5
P1106MV,"2011-07-16 08:44:00","Upfront 3",641,71,7,,,,10,2.25,0.79
P1106MV,"2011-07-16 08:44:00","Upfront 3",641,71,6,,,,20,5.82,1.05
P1106MV,"2011-07-16 08:44:00","Upfront 3",641,71,5,,,,30,3.21,0.89
P1106MV,"2011-07-16 08:44:00","Upfront 3",641,71,4,,,,40,1.53,0.49
P1106MV,"2011-07-16 08:44:00","Upfront 3",641,71,3,,,,49,0.82,0.41
P1106MV,"2011-07-16 08:44:00","Upfront 3",641,71,2,,,,63,0.35,0.32
P1106MV,"2011-07-16 08:44:00","Upfront 3",641,71,1,,,,89,0.09,0.27
P1106MV,"2011-07-16 09:50:00","Upfront 3",647,72,8,9,,,3,0.61,0.21
P1106MV,"2011-07-16 09:50:00","Upfront 3",647,72,7,,,,15,0.56,0.21
P1106MV,"2011-07-16 09:50:00","Upfront 3",647,72,6,,,,25,0.56,0.25
P1106MV,"2011-07-16 09:50:00","Upfront 3",647,72,5,,,,35,0.68,0.31
P1106MV,"2011-07-16 09:50:00","Upfront 3",647,72,4,,,,45,0.53,0.31
P1106MV,"2011-07-16 09:50:00","Upfront 3",647,72,3,,,,55,0.37,0.22
P1106MV,"2011-07-16 09:50:00","Upfront 3",647,72,2,,,,70,0.15,0.24
P1106MV,"2011-07-16 09:50:00","Upfront 3",647,72,1,,,,90,0.06,0.25
P1106MV,"2011-07-16 10:53:00","Upfront 3",653,73,8,9,,,3,0.36,0.13
P1106MV,"2011-07-16 10:53:00","Upfront 3",653,73,7,,,,15,0.4,0.16
P1106MV,"2011-07-16 10:53:00","Upfront 3",653,73,6,,,,24,0.42,0.24
P1106MV,"2011-07-16 10:53:00","Upfront 3",653,73,5,,,,34,0.51,0.35
P1106MV,"2011-07-16 10:53:00","Upfront 3",653,73,4,,,,45,0.53,0.29
P1106MV,"2011-07-16 10:53:00","Upfront 3",653,73,3,,,,54,0.32,0.22
P1106MV,"2011-07-16 10:53:00","Upfront 3",653,73,2,,,,70,0.15,0.18
P1106MV,"2011-07-16 10:53:00","Upfront 3",653,73,1,,,,90,0.04,0.21
P1106MV,"2011-07-16 11:58:00","Upfront 3",659,74,8,9,,,2,0.28,0.1
P1106MV,"2011-07-16 11:58:00","Upfront 3",659,74,7,,,,14,0.34,0.12
P1106MV,"2011-07-16 11:58:00","Upfront 3",659,74,6,,,,24,0.39,0.16
P1106MV,"2011-07-16 11:58:00","Upfront 3",659,74,5,,,,35,0.4,0.22
P1106MV,"2011-07-16 11:58:00","Upfront 3",659,74,4,,,,45,0.46,0.28
P1106MV,"2011-07-16 11:58:00","Upfront 3",659,74,3,,,,55,0.32,0.24
P1106MV,"2011-07-16 11:58:00","Upfront 3",659,74,2,,,,70,0.17,0.16
P1106MV,"2011-07-16 11:58:00","Upfront 3",659,74,1,,,,89,0.07,0.09
P1106MV,"2011-07-16 13:02:00","Upfront 3",665,75,8,9,,,2,0.16,0.07
P1106MV,"2011-07-16 13:02:00","Upfront 3",665,75,7,,,,15,0.17,0.06
P1106MV,"2011-07-16 13:02:00","Upfront 3",665,75,6,,,,24,0.24,0.1
P1106MV,"2011-07-16 13:02:00","Upfront 3",665,75,5,,,,35,0.44,0.24
P1106MV,"2011-07-16 13:02:00","Upfront 3",665,75,4,,,,45,0.46,0.31
P1106MV,"2011-07-16 13:02:00","Upfront 3",665,75,3,,,,55,0.34,0.24
P1106MV,"2011-07-16 13:02:00","Upfront 3",665,75,2,,,,69,0.1,0.1
P1106MV,"2011-07-16 13:02:00","Upfront 3",665,75,1,,,,90,0.04,0.07
P1208MV,"2012-08-04 22:06:00",EFront1,86,3,1,,,,100,0.06,0.08
P1208MV,"2012-08-04 22:06:00",EFront1,86,3,2,,,,70,0.28,0.22
P1208MV,"2012-08-04 22:06:00",EFront1,86,3,3,,,,55,0.57,0.38
P1208MV,"2012-08-04 22:06:00",EFront1,86,3,4,,,,45,0.42,0.26
P1208MV,"2012-08-04 22:06:00",EFront1,86,3,5,,,,34,0.18,0.05
P1208MV,"2012-08-04 22:06:00",EFront1,86,3,6,,,,19,0.12,0.04
P1208MV,"2012-08-04 22:06:00",EFront1,86,3,7,8,,,2,0.12,0.04
P1208MV,"2012-08-05 02:38:00",EFront1,,4,1,,,,99,0.09,0.13
P1208MV,"2012-08-05 02:38:00",EFront1,,4,2,,,,80,0.42,0.42
P1208MV,"2012-08-05 02:38:00",EFront1,,4,3,,,,59,0.39,0.23
P1208MV,"2012-08-05 02:38:00",EFront1,,4,4,,,,50,0.17,0.07
P1208MV,"2012-08-05 02:38:00",EFront1,,4,5,,,,39,0.09,0.03
P1208MV,"2012-08-05 02:38:00",EFront1,,4,6,,,,19,0.09,0.03
P1208MV,"2012-08-05 02:38:00",EFront1,,4,7,8,,,2,0.08,0.02
P1208MV,"2012-08-05 04:22:00",EFront1,,5,1,,,,99,0.05,0.2
P1208MV,"2012-08-05 04:22:00",EFront1,,5,2,,,,69,1.08,0.31
P1208MV,"2012-08-05 04:22:00",EFront1,,5,3,,,,57,2.67,0.74
P1208MV,"2012-08-05 04:22:00",EFront1,,5,4,,,,50,0.85,0.49
P1208MV,"2012-08-05 04:22:00",EFront1,,5,5,,,,39,1.25,0.31
P1208MV,"2012-08-05 04:22:00",EFront1,,5,6,,,,29,0.66,0.2
P1208MV,"2012-08-05 04:22:00",EFront1,,5,7,,,,20,0.31,0.08
P1208MV,"2012-08-05 04:22:00",EFront1,,5,8,9,,,2,0.16,0.03
P1208MV,"2012-08-05 06:19:00",EFront1,,6,1,,,,99,0.05,0.18
P1208MV,"2012-08-05 06:19:00",EFront1,,6,2,,,,80,0.31,0.28
P1208MV,"2012-08-05 06:19:00",EFront1,,6,3,,,,72,1.57,0.34
P1208MV,"2012-08-05 06:19:00",EFront1,,6,4,,,,60,0.69,0.43
P1208MV,"2012-08-05 06:19:00",EFront1,,6,5,,,,52,1.62,0.44
P1208MV,"2012-08-05 06:19:00",EFront1,,6,6,,,,40,0.98,0.27
P1208MV,"2012-08-05 06:19:00",EFront1,,6,7,,,,20,0.31,0.09
P1208MV,"2012-08-05 06:19:00",EFront1,,6,8,9,,,2,0.13,0.04
P1208MV,"2012-08-05 07:40:00",EFront1,,7,1,,,,100,0.09,0.26
P1208MV,"2012-08-05 07:40:00",EFront1,,7,2,,,,78,0.91,0.41
P1208MV,"2012-08-05 07:40:00",EFront1,,7,3,,,,67,1.42,0.37
P1208MV,"2012-08-05 07:40:00",EFront1,,7,4,,,,58,1.82,0.46
P1208MV,"2012-08-05 07:40:00",EFront1,,7,5,,,,51,1.55,0.42
P1208MV,"2012-08-05 07:40:00",EFront1,,7,6,,,,40,1.02,0.29
P1208MV,"2012-08-05 07:40:00",EFront1,,7,7,,,,20,0.3,0.09
P1208MV,"2012-08-05 07:40:00",EFront1,,7,8,9,,,2,0.15,0.04
P1208MV,"2012-08-05 08:45:00",EFront1,,8,1,,,,99,0.41,0.56
P1208MV,"2012-08-05 08:45:00",EFront1,,8,2,,,,79,1.15,0.44
P1208MV,"2012-08-05 08:45:00",EFront1,,8,3,,,,71,2.91,0.62
P1208MV,"2012-08-05 08:45:00",EFront1,,8,4,,,,63,0.77,0.44
P1208MV,"2012-08-05 08:45:00",EFront1,,8,5,,,,55,1.85,0.5
P1208MV,"2012-08-05 08:45:00",EFront1,,8,6,,,,34,1.39,0.39
P1208MV,"2012-08-05 08:45:00",EFront1,,8,7,,,,19,0.45,0.16
P1208MV,"2012-08-05 08:45:00",EFront1,,8,8,9,,,1,0.19,0.05
P1208MV,"2012-08-05 09:49:00",EFront1,,9,1,,,,99,0.14,0.62
P1208MV,"2012-08-05 09:49:00",EFront1,,9,2,,,,79,0.94,0.52
P1208MV,"2012-08-05 09:49:00",EFront1,,9,3,,,,70,1.98,0.51
P1208MV,"2012-08-05 09:49:00",EFront1,,9,4,,,,59,0.97,0.37
P1208MV,"2012-08-05 09:49:00",EFront1,,9,5,,,,49,1.22,0.42
P1208MV,"2012-08-05 09:49:00",EFront1,,9,6,,,,40,1.88,0.52
P1208MV,"2012-08-05 09:49:00",EFront1,,9,7,,,,21,0.93,0.35
P1208MV,"2012-08-05 09:49:00",EFront1,,9,8,9,,,2,0.24,0.07
P1208MV,"2012-08-05 11:03:00",EFront1,,10,1,,,,99,0.05,0.21
P1208MV,"2012-08-05 11:03:00",EFront1,,10,2,,,,79,0.36,0.53
P1208MV,"2012-08-05 11:03:00",EFront1,,10,3,,,,59,1.35,0.53
P1208MV,"2012-08-05 11:03:00",EFront1,,10,4,,,,48,1.61,0.48
P1208MV,"2012-08-05 11:03:00",EFront1,,10,5,,,,39,2.65,0.56
P1208MV,"2012-08-05 11:03:00",EFront1,,10,6,,,,26,1.76,0.5
P1208MV,"2012-08-05 11:03:00",EFront1,,10,7,,,,14,0.48,0.17
P1208MV,"2012-08-05 11:03:00",EFront1,,10,8,9,,,2,0.19,0.06
P1208MV,"2012-08-05 12:09:00",EFront1,,11,1,,,,99,0.08,0.24
P1208MV,"2012-08-05 12:09:00",EFront1,,11,2,,,,79,,
P1208MV,"2012-08-05 12:09:00",EFront1,,11,3,,,,60,1.27,0.45
P1208MV,"2012-08-05 12:09:00",EFront1,,11,4,,,,49,1.54,0.55
P1208MV,"2012-08-05 12:09:00",EFront1,,11,5,,,,35,2.73,0.7
P1208MV,"2012-08-05 12:09:00",EFront1,,11,6,,,,23,2.93,0.68
P1208MV,"2012-08-05 12:09:00",EFront1,,11,7,,,,14,1.26,0.37
P1208MV,"2012-08-05 12:09:00",EFront1,,11,8,9,,,1,0.34,0.1
P1208MV,"2012-08-05 13:09:00",EFront1,,12,1,,,,98,0.04,0.17
P1208MV,"2012-08-05 13:09:00",EFront1,,12,2,,,,69,0.12,0.29
P1208MV,"2012-08-05 13:09:00",EFront1,,12,3,,,,53,3.75,0.98
P1208MV,"2012-08-05 13:09:00",EFront1,,12,4,,,,43,4.01,1.11
P1208MV,"2012-08-05 13:09:00",EFront1,,12,5,,,,32,5.02,1.03
P1208MV,"2012-08-05 13:09:00",EFront1,,12,6,,,,19,3.25,0.66
P1208MV,"2012-08-05 13:09:00",EFront1,,12,7,,,,10,1.21,0.32
P1208MV,"2012-08-05 13:09:00",EFront1,,12,8,9,,,2,0.91,0.25
P1208MV,"2012-08-05 15:06:00",EFront1,,13,1,,,,100,0.04,0.16
P1208MV,"2012-08-05 15:06:00",EFront1,,13,2,,,,70,0.08,0.25
P1208MV,"2012-08-05 15:06:00",EFront1,,13,3,,,,54,0.31,0.32
P1208MV,"2012-08-05 15:06:00",EFront1,,13,4,,,,44,1.58,0.65
P1208MV,"2012-08-05 15:06:00",EFront1,,13,5,,,,34,5.8,1.15
P1208MV,"2012-08-05 15:06:00",EFront1,,13,6,,,,24,5.15,1
P1208MV,"2012-08-05 15:06:00",EFront1,,13,7,,,,14,2.5,0.68
P1208MV,"2012-08-05 15:06:00",EFront1,,13,8,9,,,2,1.7,0.49
P1208MV,"2012-08-05 16:40:00",EFront1,,14,1,,,,99,0.15,0.14
P1208MV,"2012-08-05 16:40:00",EFront1,,14,2,,,,70,0.07,0.18
P1208MV,"2012-08-05 16:40:00",EFront1,,14,3,,,,50,0.33,0.43
P1208MV,"2012-08-05 16:40:00",EFront1,,14,4,,,,39,2.08,0.78
P1208MV,"2012-08-05 16:40:00",EFront1,,14,5,,,,29,4.41,1.04
P1208MV,"2012-08-05 16:40:00",EFront1,,14,6,,,,19,1.79,0.79
P1208MV,"2012-08-05 16:40:00",EFront1,,14,7,,,,10,0.95,0.33
P1208MV,"2012-08-05 16:40:00",EFront1,,14,8,9,,,2,0.84,0.28
P1208MV,"2012-08-05 18:13:00",EFront1,,15,1,,,,99,0.04,0.1
P1208MV,"2012-08-05 18:13:00",EFront1,,15,2,,,,70,0.08,0.16
P1208MV,"2012-08-05 18:13:00",EFront1,,15,3,,,,50,0.2,0.22
P1208MV,"2012-08-05 18:13:00",EFront1,,15,4,,,,39,0.47,0.29
P1208MV,"2012-08-05 18:13:00",EFront1,,15,5,,,,30,0.66,0.37
P1208MV,"2012-08-05 18:13:00",EFront1,,15,6,,,,18,0.81,0.35
P1208MV,"2012-08-05 18:13:00",EFront1,,15,7,,,,11,0.77,0.3
P1208MV,"2012-08-05 18:13:00",EFront1,,15,8,9,,,2,0.74,0.28
P1208MV,"2012-08-06 09:15:00",Cycle1,,17,2,1,3,,50,0.96,0.33
P1208MV,"2012-08-06 09:15:00",Cycle1,,17,5,4,6,,39,7.06,1.26
P1208MV,"2012-08-06 09:15:00",Cycle1,,17,8,7,9,,30,8.32,1.02
P1208MV,"2012-08-06 09:15:00",Cycle1,,17,11,10,12,,25,7.08,1.28
P1208MV,"2012-08-06 09:15:00",Cycle1,,17,14,13,15,,20,4.75,0.77
P1208MV,"2012-08-06 09:15:00",Cycle1,,17,17,16,18,,12,3.84,0.68
P1208MV,"2012-08-06 09:15:00",Cycle1,,17,20,19,21,,8,2.77,0.55
P1208MV,"2012-08-06 09:15:00",Cycle1,,17,23,22,24,,3,2.99,0.5
P1208MV,"2012-08-06 17:48:00",Cycle1,,19,3,,,,58,0.54,0.31
P1208MV,"2012-08-06 17:48:00",Cycle1,,19,4,,,,46,3.03,0.61
P1208MV,"2012-08-06 17:48:00",Cycle1,,19,5,,,,30,5.72,1.01
P1208MV,"2012-08-06 17:48:00",Cycle1,,19,6,,,,22,5.08,0.82
P1208MV,"2012-08-06 17:48:00",Cycle1,,19,7,,,,16,5.21,0.75
P1208MV,"2012-08-06 17:48:00",Cycle1,,19,8,,,,13,4.99,0.88
P1208MV,"2012-08-06 17:48:00",Cycle1,,19,9,,,,9,4.59,1.24
P1208MV,"2012-08-06 17:48:00",Cycle1,,19,11,12,,,2,4.37,0.7
P1208MV,"2012-08-07 08:58:00",Cycle1,195,21,2,1,3,,50,2.8,0.65
P1208MV,"2012-08-07 08:58:00",Cycle1,195,21,5,4,6,,39,2.88,0.67
P1208MV,"2012-08-07 08:58:00",Cycle1,195,21,8,7,9,,30,4.84,0.97
P1208MV,"2012-08-07 08:58:00",Cycle1,195,21,11,10,12,,25,5.08,0.89
P1208MV,"2012-08-07 08:58:00",Cycle1,195,21,14,13,15,,20,4.99,0.88
P1208MV,"2012-08-07 08:58:00",Cycle1,195,21,17,16,18,,12,5.35,0.87
P1208MV,"2012-08-07 08:58:00",Cycle1,195,21,20,19,21,,8,5.1,0.74
P1208MV,"2012-08-07 08:58:00",Cycle1,195,21,23,22,24,,3,5.01,0.76
P1208MV,"2012-08-07 17:40:00",Cycle1,208,22,3,,,,60,0.61,0.42
